block_id,event_count,unique_templates,unique_components,total_ip_count,exception_event,verification_event,delete_event,allocate_event,trace_time_difference,prediction,anomaly_score,anomaly
blk_-6177194341369822651,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6213380972217661202,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6220821375880228145,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6224982681533811277,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6247364168500873179,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6250368566161066085,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6255015379143356507,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-6261136177206340449,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-626413149556394155,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6276023454199613372,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6289001686128460561,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-62891505109755100,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-6290631608800952376,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-6292499669518281202,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6299730951392868297,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6308508598639278892,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6314365697827006048,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6325232815283133921,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6329494504520216748,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6330812010936261924,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-633826175832239328,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6338549285508312302,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6350492516478706425,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6369730481066968769,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6380328072112550668,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6390296685077811803,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6400421658804613208,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6412155847905320411,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6431101765137189231,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-643763844763678010,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6441360440068187612,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6442394521537090621,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6449891932967810179,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6454539193224916125,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6464763289185102366,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6464892000340112134,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6477590833521072407,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-6486714614940767660,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6500549130351529113,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6502143621885580798,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6520030462660619051,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6525012344542022819,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-653434419514937486,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6540455811923725840,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6543889749770222531,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6555060221133060529,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-657087263710195616,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6582383997201802925,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6592952246351162022,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6608350831463251448,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6618090096819679591,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6620182933895093708,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-663653551898848389,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6640779266188771131,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-664656559337730574,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6670958622368987959,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-667933171485085225,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-6695620358347030339,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6719337521981113643,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6750694665033046901,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6754647973871368247,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-6766351519628312408,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6773301007994789531,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6783506473540833076,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-6802124772693111025,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-6802153775367591521,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-6809181994368905854,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6811519872198278365,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6811828069408410657,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6832799704680039005,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6836642008179678048,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6837050820114491742,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6841570414687342011,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-684595390732854503,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6865167803683277211,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6867873931012347356,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6883339133893273874,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6884056342993438262,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6891122177443047531,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6900989714336081087,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-6901909114834172466,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6909400912794057067,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6909607053783233975,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-6921441628286995043,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-6927870228542972281,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-6932221506331060207,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-6934248664959947757,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6942784423611603919,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-6945615463687647586,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6952295868487656571,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6956067134432991406,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6966935672736779591,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6978845808078082463,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-6979800421545566530,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6986311820863339652,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6991853982611346454,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-6995454028444097802,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-6997219177553478996,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7007208336332784130,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7017553867379051457,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7024895786822269814,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7029628814943626474,2,2,2,3,1,0,0,0,120002,-1,-0.10956151211403165,ANOMALY
blk_-7030770677241078854,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-703436021914343546,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7048088870427586736,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7056746602297676104,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7096508472270520039,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7105305952901940477,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7106479503467535906,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7111788899695387329,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7115635482536854135,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7125370327234065733,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-71429470616906355,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7152190882826520998,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7159695919045792245,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7170175035335391571,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7172347691639518373,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-719178972315562824,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-719470845056640928,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-719498947487451844,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7200400342436668240,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7202857144668308473,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7207514537719465756,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7227576651324043655,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7228803354694123939,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7230947007726948080,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7238035741206373733,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7247291679155656679,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7256345477493725857,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7266711648018793699,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7269672042149855641,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7282356322111075290,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7285565997486715015,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7293871043749246063,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-730776401372551814,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7319442762668598889,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7350482598011027441,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7353572928777348242,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7355153279766988632,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-736188013503336717,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7364557883931785608,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7367386750462511488,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7369651436133452001,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7372087176866857012,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-7380871572601322244,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7389979618829759505,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7391656937286046074,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-7411687001739959508,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7411858598798393933,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7413910507260978729,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7418372263556457716,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7418499425236853516,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7423574498760490375,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-743349875664670637,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7436749154361133879,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7446091384471755694,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7458279618877678162,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7460532841070848624,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7464161062429228045,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-747046374856916711,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7483426835701512490,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7486746679002157277,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-749176535135404637,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7492294065771709299,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7512746652453970810,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7513928662244669476,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7514806214244798312,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7515058933811567980,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7522572236891389139,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7526023914950151999,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7526945448667194862,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7527506469734664572,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7539658633533020967,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7548149518969960333,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7553009628768897700,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7555801584297376435,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7571492020523929240,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7584542530081657301,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7587189852169913514,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-75893538967225087,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7592643790414500555,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7595375726951801956,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7601381921195183756,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7603740654202748654,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7603795308074215276,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7606467001548719462,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7623732795385061487,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-762982068597249045,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7630699912570186723,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7637577152926063076,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7640601843607665080,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7646004878694144580,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-764747190320632607,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7656610147924319419,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-765820154946060546,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7658293778087733436,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-7667417209393167541,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7668075074035173978,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7678242108759603056,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7680599654910200999,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-7683667795522321323,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7693277678281547790,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7709713535298137702,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7716943410942322104,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7724713468912166542,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7727864185516010230,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-774267833966018354,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7764040409370932316,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7767902948513849386,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7778922135767840250,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7794786562417612249,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7803343374223161433,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_-7815259387557421424,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7820996703068538967,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7832937837605180330,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7837339190764609698,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7846283874350947646,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7854501109698465657,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-7866582011201618766,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7873581794069372986,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7878121102358435702,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7893636450787030202,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7894824934989391122,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7909610753867924116,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7911408976820434495,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7914996925059840931,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7928230000822317050,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-793506372912437289,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7937864120968665564,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-7948158002985968470,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-795209964982424254,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-7983508786213002472,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-7985144765168396303,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-7988596544606686086,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-7990763409688650846,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-7999375661905777727,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-800664075087524591,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8014701913801168461,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8015797075596093783,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8022986908643041177,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8023826090828946372,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-8026264173633579073,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8049908920306758342,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8050165297538775793,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_-805262942087665153,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8060252929692927663,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8077373411465716253,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8082428389627750477,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-8083036675630459841,1,1,1,2,1,0,0,0,0,1,0.0,NORMAL
blk_-808401720390253471,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8093500164295459838,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8108913101671416218,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8121498678081035000,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8123824094195108685,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8127580564011467092,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8130925109202184099,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8131422413299851907,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8144387882075572886,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8145226289286457574,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8162657657061473938,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8167717961644709843,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8187008844253719581,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8192956077351896648,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8198423074054354279,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8214089520956286311,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8225435781013159573,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8227485321105019293,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8241093737585222406,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8246207776580662770,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8255732027871411321,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-826920518336899809,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-8277873627721528374,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8294986551316947211,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8298519990603402919,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8306714721294235181,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8310554294841246175,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8312238797251504127,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8323785930877970805,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8329840785892216949,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8347949825960763812,1,1,1,0,0,1,0,0,0,-1,-0.09982907586517553,ANOMALY
blk_-8351015090014570293,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8353423262983821010,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8360774680830158225,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8364400144313355814,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8377763431920892140,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8380267327243110056,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-8383503596684323017,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8389657728641837382,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8393060055740236791,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8403618945096094999,1,1,1,1,0,0,1,0,0,1,0.1150743353602891,NORMAL
blk_-8408087700903896282,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-8426741581316629266,1,1,1,0,0,0,0,1,0,1,0.04491092989184653,NORMAL
blk_-8428590803682810851,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8435779070374485499,1,1,1,0,0,0,0,0,0,1,0.1844708938516601,NORMAL
blk_-8443921001690182522,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
blk_-8475679647841427708,1,1,1,2,0,0,0,0,0,1,0.17105675448234425,NORMAL
blk_-8483420270408348004,1,1,1,1,0,0,0,0,0,1,0.21900602380048056,NORMAL
blk_-8484827087450439270,1,1,1,0,0,0,1,0,0,1,0.12297016981752451,NORMAL
