date,time,log_id,level,component,message,event_template,template_frequency,block_id,events_in_trace
81110,222512,16222,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_708101772844351082 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_708101772844351082,1
81110,222529,15925,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-5610308397633191834 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-5610308397633191834,1
81110,222621,16005,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7159695919045792245 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-7159695919045792245,1
81110,222712,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.68:50010 is added to blk_8850044049297409379 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_8850044049297409379,1
81110,222946,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000585_0/part-00585. blk_8561332122820208519,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_000585_0/part-<NUM>. <BLOCK>,1,blk_8561332122820208519,1
81110,222948,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_-8393060055740236791 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-8393060055740236791,1
81110,222951,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.122.38:50010 is added to blk_-5861348317118763621 size 28500222,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-5861348317118763621,1
81110,223000,16174,INFO,dfs.DataNode$PacketResponder,Received block blk_5174461779237739025 of size 67108864 from /10.250.14.143,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_5174461779237739025,1
81110,223002,15950,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1463530401988623658 src: /10.251.111.37:41293 dest: /10.251.111.37:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_1463530401988623658,1
81110,223032,16147,INFO,dfs.DataNode$PacketResponder,Received block blk_-8377763431920892140 of size 67108864 from /10.250.6.223,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-8377763431920892140,1
81110,223108,16252,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1728983474612515818 src: /10.251.70.211:39459 dest: /10.251.70.211:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-1728983474612515818,1
81110,223140,15976,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8007544297333060851 src: /10.251.90.134:47340 dest: /10.251.90.134:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_8007544297333060851,1
81110,223206,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.230:50010 is added to blk_6238543795209416553 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_6238543795209416553,1
81110,223311,16266,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4599950495841528213 src: /10.251.194.102:59433 dest: /10.251.194.102:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_4599950495841528213,1
81110,223410,16237,INFO,dfs.DataNode$PacketResponder,Received block blk_-8524952715666214329 of size 67108864 from /10.251.90.64,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-8524952715666214329,1
81110,223615,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_-5882295985950637419 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-5882295985950637419,1
81110,223623,16188,INFO,dfs.DataNode$PacketResponder,Received block blk_-1485109068671160157 of size 67108864 from /10.251.71.68,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-1485109068671160157,1
81110,223802,15593,INFO,dfs.DataNode$PacketResponder,Received block blk_3586596428873150919 of size 67108864 from /10.251.26.131,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_3586596428873150919,1
81110,223833,16297,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7815259387557421424 src: /10.250.13.240:50649 dest: /10.250.13.240:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-7815259387557421424,1
81110,223849,16493,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3358274959811806117 src: /10.251.106.214:51334 dest: /10.251.106.214:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_3358274959811806117,1
81110,223854,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.90.239:50010 is added to blk_-5927343391895571936 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-5927343391895571936,1
81110,223905,16320,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8907528844412790999 src: /10.251.126.227:42572 dest: /10.251.126.227:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_8907528844412790999,1
81110,224059,16244,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_5262186175243998904 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_5262186175243998904,1
81110,224154,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.215.192:50010 is added to blk_-1704027189958470814 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-1704027189958470814,1
81110,224209,16540,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-337665304078248571 src: /10.251.106.37:55462 dest: /10.251.106.37:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-337665304078248571,1
81110,224212,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-2023442822091562967 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-2023442822091562967,1
81110,224218,30,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_1779145401405339993 size 28499417,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_1779145401405339993,1
81110,224338,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.159:50010 is added to blk_7705518309270121951 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_7705518309270121951,1
81110,224437,16512,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-9120005470237070778 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-9120005470237070778,1
81110,224504,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.32:50010 is added to blk_3849239820458663566 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_3849239820458663566,1
81110,224632,16607,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1657856234642335063 src: /10.251.38.197:44516 dest: /10.251.38.197:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-1657856234642335063,1
81110,224636,16576,INFO,dfs.DataNode$PacketResponder,Received block blk_6490003020931145707 of size 67108864 from /10.251.42.246,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_6490003020931145707,1
81110,224637,16371,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6048652012880073760 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_6048652012880073760,1
81110,224652,16437,INFO,dfs.DataNode$PacketResponder,Received block blk_5648034804629064273 of size 67108864 from /10.251.91.159,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_5648034804629064273,1
81110,224732,16377,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_5912213716795619450 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_5912213716795619450,1
81110,224746,16694,INFO,dfs.DataNode$PacketResponder,Received block blk_-5534560875087182998 of size 67108864 from /10.250.7.230,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-5534560875087182998,1
81110,224755,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001560_0/part-01560. blk_3376391218693716925,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001560_0/part-<NUM>. <BLOCK>,1,blk_3376391218693716925,1
81110,224817,16597,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2691304991047255190 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_2691304991047255190,1
81110,224932,32,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001230_0/part-01230. blk_8708862520108736953,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001230_0/part-<NUM>. <BLOCK>,1,blk_8708862520108736953,1
81110,224938,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.79:50010 is added to blk_-5718873743060788176 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-5718873743060788176,1
81110,224958,16603,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2989288139685694818 src: /10.250.19.227:60160 dest: /10.250.19.227:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-2989288139685694818,1
81110,225056,16728,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6245594177708848366 src: /10.250.15.198:46793 dest: /10.250.15.198:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_6245594177708848366,1
81110,225124,16591,INFO,dfs.DataNode$PacketResponder,Received block blk_4433676399725693167 of size 67108864 from /10.251.37.240,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_4433676399725693167,1
81110,225213,16632,INFO,dfs.DataNode$PacketResponder,Received block blk_-5644397018622018109 of size 67108864 from /10.251.109.236,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-5644397018622018109,1
81110,225305,16687,INFO,dfs.DataNode$PacketResponder,Received block blk_-6986311820863339652 of size 67108864 from /10.251.71.240,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-6986311820863339652,1
81110,225351,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.39.64:50010 is added to blk_207875475387433291 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_207875475387433291,1
81110,225400,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.199.225:50010 is added to blk_-7115635482536854135 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-7115635482536854135,1
81110,225423,16747,INFO,dfs.DataNode$PacketResponder,Received block blk_-1956140031907143783 of size 67108864 from /10.251.70.112,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-1956140031907143783,1
81110,225642,16655,INFO,dfs.DataNode$PacketResponder,Received block blk_7534378757788640871 of size 67108864 from /10.251.214.130,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_7534378757788640871,1
81110,225740,33,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001662_0/part-01662. blk_8196657927516481490,BLOCK* NameSystem.allocateBlock: /user/root/randtxt3/_temporary/_task_200811101024_0007_m_001662_0/part-<NUM>. <BLOCK>,1,blk_8196657927516481490,1
81110,225813,16867,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5029807829679779067 src: /10.251.122.79:49600 dest: /10.251.122.79:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-5029807829679779067,1
81110,225905,16532,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3657751236932275338 src: /10.251.123.99:50481 dest: /10.251.123.99:50010,Receiving block <BLOCK> src: /<IP>:<PORT> dest: /<IP>:<PORT>,292,blk_-3657751236932275338,1
81110,225947,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.227:50010 is added to blk_1594026090263820445 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_1594026090263820445,1
81110,230105,13,INFO,dfs.DataBlockScanner,Verification succeeded for blk_3894335463008345041,Verification succeeded for <BLOCK>,20,blk_3894335463008345041,1
81110,230202,28,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.193.224:50010 is added to blk_-6299730951392868297 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-6299730951392868297,1
81110,230314,16898,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_157913239647511296 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_157913239647511296,1
81110,230315,16811,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6454539193224916125 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-6454539193224916125,1
81110,230338,34,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.213:50010 is added to blk_-3575568207121859434 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-3575568207121859434,1
81110,230457,16876,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-4325209272072286951 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-4325209272072286951,1
81110,230508,29,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.91.159:50010 is added to blk_-5739126205963920408 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_-5739126205963920408,1
81110,230524,16637,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-9056865861421808370 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-9056865861421808370,1
81110,230536,16598,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-6934248664959947757 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-6934248664959947757,1
81110,230545,16742,INFO,dfs.DataNode$PacketResponder,Received block blk_-2082401934988378573 of size 67108864 from /10.251.214.112,Received block <BLOCK> of size <NUM> from /<IP>,292,blk_-2082401934988378573,1
81110,230627,16366,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_7627900514276120558 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_7627900514276120558,1
81110,230628,16721,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1250775350296476256 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_-1250775350296476256,1
81110,230633,16678,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_2389216938154332862 terminating,PacketResponder <NUM> for block <BLOCK> terminating,311,blk_2389216938154332862,1
81110,230859,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_7430820184211246929 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <IP>:<PORT> is added to <BLOCK> size <NUM>,314,blk_7430820184211246929,1
81110,231236,31,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-608202790716579401 is added to invalidSet of 10.251.198.33:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-608202790716579401,1
81110,231241,26,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1335063409877429524 is added to invalidSet of 10.251.107.196:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-1335063409877429524,1
81110,231556,16543,INFO,dfs.DataNode$DataXceiver,10.251.202.181:50010 Served block blk_-5236655516146555545 to /10.251.31.5,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-5236655516146555545,1
81110,231904,17028,WARN,dfs.DataNode$DataXceiver,10.251.75.143:50010:Got exception while serving blk_2262752117989012641 to /10.250.13.188:,<IP>:<PORT>:Got exception while serving <BLOCK> to /<IP>:,80,blk_2262752117989012641,1
81110,231911,16933,WARN,dfs.DataNode$DataXceiver,10.251.126.227:50010:Got exception while serving blk_-4181768899028058192 to /10.251.26.177:,<IP>:<PORT>:Got exception while serving <BLOCK> to /<IP>:,80,blk_-4181768899028058192,1
81110,232739,16715,INFO,dfs.DataNode$DataXceiver,10.251.123.99:50010 Served block blk_-7990763409688650846 to /10.251.197.161,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-7990763409688650846,1
81110,233940,17094,INFO,dfs.DataNode$DataXceiver,10.250.17.225:50010 Served block blk_-2656323385657954732 to /10.250.17.225,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-2656323385657954732,1
81110,233954,17191,WARN,dfs.DataNode$DataXceiver,10.250.7.230:50010:Got exception while serving blk_-7029628814943626474 to /10.251.38.197:,<IP>:<PORT>:Got exception while serving <BLOCK> to /<IP>:,80,blk_-7029628814943626474,2
81110,235445,16879,INFO,dfs.DataNode$DataXceiver,10.251.127.243:50010 Served block blk_8711213005689112399 to /10.251.74.134,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_8711213005689112399,1
81111,37,17163,INFO,dfs.DataNode$DataXceiver,10.251.195.70:50010 Served block blk_-3696162841836791939 to /10.251.195.70,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-3696162841836791939,1
81111,626,17362,INFO,dfs.DataNode$DataXceiver,10.251.91.84:50010 Served block blk_-8915491531889006304 to /10.251.91.84,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-8915491531889006304,1
81111,932,16928,INFO,dfs.DataNode$DataXceiver,10.251.90.64:50010 Served block blk_-657087263710195616 to /10.250.14.196,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-657087263710195616,1
81111,2741,17343,INFO,dfs.DataNode$DataXceiver,10.250.10.213:50010 Served block blk_-1125621902344947014 to /10.250.10.213,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-1125621902344947014,1
81111,4102,17259,WARN,dfs.DataNode$DataXceiver,10.251.214.175:50010:Got exception while serving blk_481857539063371482 to /10.251.105.189:,<IP>:<PORT>:Got exception while serving <BLOCK> to /<IP>:,80,blk_481857539063371482,1
81111,4657,17337,INFO,dfs.DataNode$DataXceiver,10.250.10.6:50010 Served block blk_1200136320542454615 to /10.250.10.6,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_1200136320542454615,1
81111,11254,17716,WARN,dfs.DataNode$DataXceiver,10.251.39.144:50010:Got exception while serving blk_-8083036675630459841 to /10.251.39.209:,<IP>:<PORT>:Got exception while serving <BLOCK> to /<IP>:,80,blk_-8083036675630459841,1
81111,12254,17517,WARN,dfs.DataNode$DataXceiver,10.250.7.32:50010:Got exception while serving blk_-1508527605812345693 to /10.251.74.192:,<IP>:<PORT>:Got exception while serving <BLOCK> to /<IP>:,80,blk_-1508527605812345693,1
81111,13241,17501,INFO,dfs.DataNode$DataXceiver,10.251.31.180:50010 Served block blk_3905759687686730625 to /10.251.31.180,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_3905759687686730625,1
81111,13322,17524,INFO,dfs.DataNode$DataXceiver,10.251.121.224:50010 Served block blk_342378162324355732 to /10.251.121.224,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_342378162324355732,1
81111,13400,17543,INFO,dfs.DataNode$DataXceiver,10.250.14.38:50010 Served block blk_-8674089929114017279 to /10.250.14.38,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-8674089929114017279,1
81111,14431,17416,WARN,dfs.DataNode$DataXceiver,10.251.107.98:50010:Got exception while serving blk_-3140031507252212554 to /10.250.7.244:,<IP>:<PORT>:Got exception while serving <BLOCK> to /<IP>:,80,blk_-3140031507252212554,1
81111,20752,17598,INFO,dfs.DataNode$DataXceiver,10.251.125.237:50010 Served block blk_-309134958179110212 to /10.251.125.237,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-309134958179110212,1
81111,22143,17663,INFO,dfs.DataNode$DataXceiver,10.250.13.240:50010 Served block blk_-3134225108208373949 to /10.250.13.240,<IP>:<PORT> Served block <BLOCK> to /<IP>,80,blk_-3134225108208373949,1
81111,23010,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-8887373200836701910 is added to invalidSet of 10.251.193.224:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-8887373200836701910,1
81111,23011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1162676743264290624 is added to invalidSet of 10.251.194.213:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-1162676743264290624,1
81111,23011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5513640508500780385 is added to invalidSet of 10.251.203.179:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-5513640508500780385,1
81111,23011,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7767902948513849386 is added to invalidSet of 10.251.71.146:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-7767902948513849386,1
81111,23013,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5382946262718129284 is added to invalidSet of 10.250.5.161:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-5382946262718129284,1
81111,23013,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5668137923110942035 is added to invalidSet of 10.251.91.229:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_5668137923110942035,1
81111,23013,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7197514030988119866 is added to invalidSet of 10.251.75.49:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_7197514030988119866,1
81111,23015,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-5362598472846558076 is added to invalidSet of 10.250.14.143:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-5362598472846558076,1
81111,23017,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-4269939382058952254 is added to invalidSet of 10.251.203.129:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-4269939382058952254,1
81111,23017,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-6978845808078082463 is added to invalidSet of 10.251.109.209:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-6978845808078082463,1
81111,23022,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1071115021179995772 is added to invalidSet of 10.250.11.53:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-1071115021179995772,1
81111,23022,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7336636250384047238 is added to invalidSet of 10.251.26.177:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_7336636250384047238,1
81111,23022,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8493856762887493521 is added to invalidSet of 10.251.26.131:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_8493856762887493521,1
81111,23024,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1043487525777829194 is added to invalidSet of 10.251.110.8:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_1043487525777829194,1
81111,23024,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3225035678192156905 is added to invalidSet of 10.251.38.214:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-3225035678192156905,1
81111,23025,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5572208681898881669 is added to invalidSet of 10.251.38.197:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_5572208681898881669,1
81111,23027,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-2225353020301959077 is added to invalidSet of 10.251.125.237:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-2225353020301959077,1
81111,23027,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3946183108430554053 is added to invalidSet of 10.250.11.100:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_3946183108430554053,1
81111,23033,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-3681974396824196300 is added to invalidSet of 10.250.17.177:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_-3681974396824196300,1
81111,23037,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2736251498135196075 is added to invalidSet of 10.251.90.64:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_2736251498135196075,1
81111,23039,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_1275198635723397883 is added to invalidSet of 10.251.202.134:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_1275198635723397883,1
81111,23039,27,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3428998332517532825 is added to invalidSet of 10.251.43.192:50010,BLOCK* NameSystem.delete: <BLOCK> is added to invalidSet of <IP>:<PORT>,224,blk_3428998332517532825,1
81111,23139,19,INFO,dfs.FSDataset,Deleting block blk_-7106479503467535906 file /mnt/hadoop/dfs/data/current/subdir32/blk_-7106479503467535906,Deleting block <BLOCK> file /mnt/hadoop/dfs/data/current/subdir32/<BLOCK>,6,blk_-7106479503467535906,1
